Name_company,Corporate Name,site_url,Authority_Name,Authority_link,date,id,Warning ID,NCA,Date Published At NCA,Date Published At IOSCO,Last Updated,NCA URL,Commercial Name,URL,Other URL,Category,Additional Information
cryptohopperapp.net,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/cryptohopperappnet,2025-07-17,39437,39437.0,,2025-07-17,2025-07-17,2025-07-17,https://www.fca.org.uk/news/warnings/cryptohopperappnet,cryptohopperapp.net,,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “Amaz0n Dividend Payout”,,https://www.facebook.com/profile.php?id=100069557869289,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2681/2568,2025-07-17,39436,39436.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2681/2568,Facebook page “Amaz0n Dividend Payout”,https://www.facebook.com/profile.php?id=100069557869289,https://www.facebook.com/ads/library/?id=24051757174511727,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Wealth Phantom / wealth-phantom.net,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/wealth-phantom-wealth-phantomnet,2025-07-17,39435,39435.0,,2025-07-17,2025-07-17,2025-07-17,https://www.fca.org.uk/news/warnings/wealth-phantom-wealth-phantomnet,Wealth Phantom / wealth-phantom.net,,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “สถานีผัก & คนรักกาแฟ”,,https://www.facebook.com/profile.php?id=100067508048788,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2680/2568,2025-07-17,39434,39434.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2680/2568,Facebook page “สถานีผัก & คนรักกาแฟ”,https://www.facebook.com/profile.php?id=100067508048788,https://www.facebook.com/100067508048788/videos/1231774555311934,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Quantum Income / quantum-income.net,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/quantum-income-quantum-incomenet,2025-07-17,39433,39433.0,,2025-07-17,2025-07-17,2025-07-17,https://www.fca.org.uk/news/warnings/quantum-income-quantum-incomenet,Quantum Income / quantum-income.net,,,Unregistered/Unlicensed entity offering financial products or services,
TradeGPT / tradegpt-ai.net,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/tradegpt-tradegpt-ainet,2025-07-17,39432,39432.0,,2025-07-17,2025-07-17,2025-07-17,https://www.fca.org.uk/news/warnings/tradegpt-tradegpt-ainet,TradeGPT / tradegpt-ai.net,,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “ออร์แกนิก สวนผักคุณแม่”,,https://www.facebook.com/profile.php?id=100023463955899,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2679/2568,2025-07-17,39431,39431.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2679/2568,Facebook page “ออร์แกนิก สวนผักคุณแม่”,https://www.facebook.com/profile.php?id=100023463955899,https://www.facebook.com/ads/library/?id=1282149123506937,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Accu Trader Plus,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/accu-trader-plus,2025-07-17,39430,39430.0,,2025-07-17,2025-07-17,2025-07-17,https://www.fca.org.uk/news/warnings/accu-trader-plus,Accu Trader Plus,,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “ออแกนิค-บมจ.ปลูกผักเพราะรักแม่”,,https://www.facebook.com/profile.php?id=61578214689557,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2678/2568,2025-07-17,39429,39429.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2678/2568,Facebook page “ออแกนิค-บมจ.ปลูกผักเพราะรักแม่”,https://www.facebook.com/profile.php?id=61578214689557,https://www.facebook.com/share/p/1CYXwWrWBd/,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
GETBTCINCOME,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/getbtcincome,2025-07-17,39428,39428.0,,2025-07-17,2025-07-17,2025-07-17,https://www.fca.org.uk/news/warnings/getbtcincome,GETBTCINCOME,,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “Ohkad’s Certified”,,https://www.facebook.com/profile.php?id=100095482060373,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2677/2568,2025-07-17,39427,39427.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2677/2568,Facebook page “Ohkad’s Certified”,https://www.facebook.com/profile.php?id=100095482060373,https://www.facebook.com/100095482060373/videos/1983090215763518,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Green World Farm”,,https://www.facebook.com/profile.php?id=100095660614580,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2676/2568,2025-07-17,39426,39426.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2676/2568,Facebook page “Green World Farm”,https://www.facebook.com/profile.php?id=100095660614580,https://www.facebook.com/photo?fbid=532502333281783&set=a.531145386750811,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Ohkajhu Emquartier”,,https://www.facebook.com/profile.php?id=100090875778810,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2675/2568,2025-07-17,39425,39425.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2675/2568,Facebook page “Ohkajhu Emquartier”,https://www.facebook.com/profile.php?id=100090875778810,https://www.facebook.com/100090875778810/videos/510980708743084,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Line “โค้ช กุลยา ชูสุวรรณ”,,https://app.accessth.cc,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2674/2568,2025-07-17,39424,39424.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2674/2568,Line “โค้ช กุลยา ชูสุวรรณ”,https://app.accessth.cc,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “0rganic Farm ปลูกผักเพราะรักแม่”,,https://www.facebook.com/profile.php?id=100064563079445,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2673/2568,2025-07-17,39423,39423.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2673/2568,Facebook page “0rganic Farm ปลูกผักเพราะรักแม่”,https://www.facebook.com/profile.php?id=100064563079445,https://www.facebook.com/ads/library/?id=693929673322219,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ออแกนิคปลูกผักเพราะรักษ์โลก”,,https://www.facebook.com/profile.php?id=61578312390814,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2672/2568,2025-07-17,39422,39422.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2672/2568,Facebook page “ออแกนิคปลูกผักเพราะรักษ์โลก”,https://www.facebook.com/profile.php?id=61578312390814,https://www.facebook.com/ads/library/?id=760261286532734,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “สลัดผักพันล้าน สร้างธุรกิจ”,,https://www.facebook.com/profile.php?id=100094053694698,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2671/2568,2025-07-17,39421,39421.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2671/2568,Facebook page “สลัดผักพันล้าน สร้างธุรกิจ”,https://www.facebook.com/profile.php?id=100094053694698,https://www.facebook.com/ads/library/?id=1080373827381880,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Amazon Corporation Cafe”,,https://www.facebook.com/profile.php?id=61550800703636,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2670/2568,2025-07-17,39420,39420.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2670/2568,Facebook page “Amazon Corporation Cafe”,https://www.facebook.com/profile.php?id=61550800703636,https://www.facebook.com/ads/library/?id=1444304193259798,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “สวนปลูกผักเพื่อสุขภาพ Ohkajhu Organic”,,https://www.facebook.com/profile.php?id=100094647714729,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2669/2568,2025-07-17,39419,39419.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2669/2568,Facebook page “สวนปลูกผักเพื่อสุขภาพ Ohkajhu Organic”,https://www.facebook.com/profile.php?id=100094647714729,https://www.facebook.com/ads/library/?id=1757209968245734,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ฟาร์มผักเพราะรักแม่จำกัด”,,https://www.facebook.com/profile.php?id=61578112423360,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2668/2568,2025-07-17,39418,39418.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2668/2568,Facebook page “ฟาร์มผักเพราะรักแม่จำกัด”,https://www.facebook.com/profile.php?id=61578112423360,https://www.facebook.com/ads/library/?id=757570003278178,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Organic from Farm”,,https://www.facebook.com/profile.php?id=61553567364799,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2667/2568,2025-07-17,39417,39417.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2667/2568,Facebook page “Organic from Farm”,https://www.facebook.com/profile.php?id=61553567364799,https://www.facebook.com/ads/library/?id=1813391795945012,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Organic Farm ที่เชื่อมโยงชุมชนสู่เกษตร”,,https://www.facebook.com/profile.php?id=100090047389886,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2666/2568,2025-07-17,39416,39416.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2666/2568,Facebook page “Organic Farm ที่เชื่อมโยงชุมชนสู่เกษตร”,https://www.facebook.com/profile.php?id=100090047389886,https://www.facebook.com/100090047389886/videos/763704096080923,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “อิชิตัน OfficiaI”,,https://www.facebook.com/profile.php?id=61550860011006,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2665/2568,2025-07-17,39415,39415.0,,2025-07-17,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2665/2568,Facebook page “อิชิตัน OfficiaI”,https://www.facebook.com/profile.php?id=61550860011006,https://www.facebook.com/61550860011006/videos/1265448571602319,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Oh Juice ปลูกผักเพราะรักเเม่สวนผักคุณแม่ออร์แกนิก”,,https://www.facebook.com/profile.php?id=100089315276167,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2664/2568,2025-07-17,39414,39414.0,,2025-07-16,2025-07-17,2025-07-17,https://web-invpublic.sec.or.th/e/2664/2568,Facebook page “Oh Juice ปลูกผักเพราะรักเเม่สวนผักคุณแม่ออร์แกนิก”,https://www.facebook.com/profile.php?id=100089315276167,https://www.facebook.com/100089315276167/vdeos/1918930145530699,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Trust Chain Capital,,https://trustchaincapital.com/,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/trust-chain-capital,2025-07-16,39413,39413.0,,2025-07-16,2025-07-16,2025-07-16,https://www.fca.org.uk/news/warnings/trust-chain-capital,Trust Chain Capital,https://trustchaincapital.com/,,Unregistered/Unlicensed entity offering financial products or services,
VINCOS LIMITED,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/vincos-limited,2025-07-16,39412,39412.0,,2025-07-16,2025-07-16,2025-07-16,https://www.fca.org.uk/news/warnings/vincos-limited,VINCOS LIMITED,,,Unregistered/Unlicensed entity offering financial products or services,
EvoluxeTrade,,,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/evoluxetrade,2025-07-16,39411,39411.0,,2025-07-16,2025-07-16,2025-07-16,https://www.fca.org.uk/news/warnings/evoluxetrade,EvoluxeTrade,,,,
Author-Mass,,www.author-mass.com,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/author-mass,2025-07-16,39410,39410.0,,2025-07-15,2025-07-16,2025-07-16,https://www.fca.org.uk/news/warnings/author-mass,Author-Mass,www.author-mass.com,,Unregistered/Unlicensed entity offering financial products or services,
FUSIONTRADE,,https://fusiontrade.org/,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/fusiontrade,2025-07-16,39409,39409.0,,2025-07-15,2025-07-16,2025-07-16,https://www.fca.org.uk/news/warnings/fusiontrade,FUSIONTRADE,https://fusiontrade.org/,,Unregistered/Unlicensed entity offering financial products or services,
Bullion FX / BFX / BullyPedex,,https://www.bullyex.com,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/bullion-fx-bfx-bullypedex,2025-07-16,39408,39408.0,,2025-07-16,2025-07-16,2025-07-16,https://www.fca.org.uk/news/warnings/bullion-fx-bfx-bullypedex,Bullion FX / BFX / BullyPedex,https://www.bullyex.com,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “Sawakami Fund Management”,,https://www.facebook.com/profile.php?id=100083976001687,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2663/2568,2025-07-16,39407,39407.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2663/2568,Facebook page “Sawakami Fund Management”,https://www.facebook.com/profile.php?id=100083976001687,https://www.facebook.com/100083976001687/videos/1394182555130009,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Website “https://nntthailandset.vip/index/login”,,https://nntthailandset.vip/index/login,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2662/2568,2025-07-16,39406,39406.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2662/2568,Website “https://nntthailandset.vip/index/login”,https://nntthailandset.vip/index/login,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Coffee Premium Quality”,,https://www.facebook.com/profile.php?id=100093139253431,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2661/2568,2025-07-16,39405,39405.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2661/2568,Facebook page “Coffee Premium Quality”,https://www.facebook.com/profile.php?id=100093139253431,https://www.facebook.com/100093139253431/videos/3074189532760118,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Farm Pluk Phak OKJ”,,https://www.facebook.com/profile.php?id=61550342429361,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2660/2568,2025-07-16,39404,,,,,,,,,,,
Facebook page “Organic Farm ผักสลัดพันล้าน”,,https://www.facebook.com/profile.php?id=100089985696866,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2659/2568,2025-07-16,39403,39403.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2659/2568,Facebook page “Organic Farm ผักสลัดพันล้าน”,https://www.facebook.com/profile.php?id=100089985696866,https://www.facebook.com/100089985696866/videos/1451022092886611,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ฟาร์มออร์แกนิก-Creator Investment”,,https://www.facebook.com/profile.php?id=61578172809291,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2658/2568,2025-07-16,39402,39402.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2658/2568,Facebook page “ฟาร์มออร์แกนิก-Creator Investment”,https://www.facebook.com/profile.php?id=61578172809291,https://www.facebook.com/ads/library/?id=1249058580332682,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Ohkajhu.สู่ตลาดหลักทรัพย์”,,https://www.facebook.com/profile.php?id=61578329460018,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2657/2568,2025-07-16,39401,39401.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2657/2568,Facebook page “Ohkajhu.สู่ตลาดหลักทรัพย์”,https://www.facebook.com/profile.php?id=61578329460018,https://www.facebook.com/61578329460018/videos/772144205470984,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “SET AmaZon Cafe”,,https://www.facebook.com/profile.php?id=61557172060943,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2656/2568,2025-07-16,39400,39400.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2656/2568,Facebook page “SET AmaZon Cafe”,https://www.facebook.com/profile.php?id=61557172060943,https://www.facebook.com/61557172060943/videos/707031312149863,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Instagram page “SET AmaZon Cafe”,,https://www.instagram.com/p/DMHet4bgx25,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2655/2568,2025-07-16,39399,39399.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2655/2568,Instagram page “SET AmaZon Cafe”,https://www.instagram.com/p/DMHet4bgx25,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Instagram page “Organic Farm Haven”,,https://www.instagram.com/p/DMHZFGRAirO,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2654/2568,2025-07-16,39398,39398.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2654/2568,Instagram page “Organic Farm Haven”,https://www.instagram.com/p/DMHZFGRAirO,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “0rganic สลัดผักออแกนิคเพื่อคุณ”,,https://www.facebook.com/profile.php?id=61578184568576,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2653/2568,2025-07-16,39397,39397.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2653/2568,Facebook page “0rganic สลัดผักออแกนิคเพื่อคุณ”,https://www.facebook.com/profile.php?id=61578184568576,https://www.facebook.com/61578184568576/posts/122103022688939485/?mibextid=wwXIfr&rdid=VMGuZ4PaV6RkxwhB#,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Be Organic from Farm to Table”,,https://www.facebook.com/profile.php?id=61553575074405,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2652/2568,2025-07-16,39396,39396.0,,2025-07-16,2025-07-16,2025-07-16,https://web-invpublic.sec.or.th/e/2652/2568,Facebook page “Be Organic from Farm to Table”,https://www.facebook.com/profile.php?id=61553575074405,https://www.facebook.com/61553575074405/videos/613630658008610,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
UniversalAIGroup / universalaigroup.com,,,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/universalaigroup---universalaigroup_com/,2025-07-16,39395,39395.0,,2025-07-16,2025-07-16,2025-07-16,https://www.finma.ch/en/finma-public/warnungen/warning-list/universalaigroup---universalaigroup_com/,UniversalAIGroup / universalaigroup.com,,,Other,
TheBoostMastery / theboostmastery.com,,www.theboostmastery.com,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/theboostmastery---theboostmastery_com/,2025-07-16,39394,39394.0,,2025-07-16,2025-07-16,2025-07-16,https://www.finma.ch/en/finma-public/warnungen/warning-list/theboostmastery---theboostmastery_com/,TheBoostMastery / theboostmastery.com,www.theboostmastery.com,,Other,
WittFinance,,www.wittfinance.com,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/wittfinance/,2025-07-16,39393,39393.0,,2025-07-16,2025-07-16,2025-07-16,https://www.finma.ch/en/finma-public/warnungen/warning-list/wittfinance/,WittFinance,www.wittfinance.com,www.wittfinanceglobal.com,Other,
Roxtree Advisory / roxtreeadvisory.com,,www.roxtreeadvisory.com,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/roxtree-advisory---roxtreeadvisory_com/,2025-07-16,39392,39392.0,,2025-07-16,2025-07-16,2025-07-16,https://www.finma.ch/en/finma-public/warnungen/warning-list/roxtree-advisory---roxtreeadvisory_com/,Roxtree Advisory / roxtreeadvisory.com,www.roxtreeadvisory.com,,Other,
78DEF,,https://78def.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-16,39391,39391.0,,2025-07-14,2025-07-16,2025-07-16,https://www.consob.it/web/consob-and-its-activities/warnings/latests,78DEF,https://78def.it,,Unregistered/Unlicensed entity offering financial products or services,
ZGV796,,https://zgv796.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-16,39390,39390.0,,2025-07-14,2025-07-16,2025-07-16,https://www.consob.it/web/consob-and-its-activities/warnings/latests,ZGV796,https://zgv796.it,,Unregistered/Unlicensed entity offering financial products or services,
ZeroTrillionWorld,,https://zerotrillionworld.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-16,39389,39389.0,,2025-07-14,2025-07-16,2025-07-16,https://www.consob.it/web/consob-and-its-activities/warnings/latests,ZeroTrillionWorld,https://zerotrillionworld.it,,Unregistered/Unlicensed entity offering financial products or services,
TNT882,,https://tnt882.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-16,39388,39388.0,,2025-07-14,2025-07-16,2025-07-16,https://www.consob.it/web/consob-and-its-activities/warnings/latests,TNT882,https://tnt882.it,,Unregistered/Unlicensed entity offering financial products or services,
ERY357,,https://ery357.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-16,39387,39387.0,,2025-07-14,2025-07-16,2025-07-16,https://www.consob.it/web/consob-and-its-activities/warnings/latests,ERY357,https://ery357.it,,Unregistered/Unlicensed entity offering financial products or services,
DSS776,,https://dss776.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-16,39386,39386.0,,2025-07-14,2025-07-16,2025-07-16,https://www.consob.it/web/consob-and-its-activities/warnings/latests,DSS776,https://dss776.it,,Unregistered/Unlicensed entity offering financial products or services,
09pqws,,https://09pqws.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-16,39385,39385.0,,2025-07-14,2025-07-16,2025-07-16,https://www.consob.it/web/consob-and-its-activities/warnings/latests,09pqws,https://09pqws.it,,Unregistered/Unlicensed entity offering financial products or services,
1. Miller Value Partner;2. Aristotle Capital Management,,,Hong Kong - Securities and Futures Commission,https://www.sfc.hk/en/alert-list/3134,2025-07-16,39384,39384.0,,2025-07-16,2025-07-16,2025-07-16,https://www.sfc.hk/en/alert-list/3134,1. Miller Value Partner;2. Aristotle Capital Management,,-,,The companies falsely claim to be licensed by the SFC. They use two bank accounts in Hong Kong in the names of Hanyangfeng Limited and Lgnition International Trading Limited for settlement.
Wealth Edge Investments,,https://wealthedgeinvestments.com,British Columbia - British Columbia Securities Commission,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/wealth-edge-investments,2025-07-16,39383,39383.0,,2025-07-15,2025-07-16,2025-07-16,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/wealth-edge-investments,Wealth Edge Investments,https://wealthedgeinvestments.com,,Unregistered/Unlicensed entity offering financial products or services,
Roxtree Advisory,,roxtree- advisory.com,Alberta - Alberta Securities Commission,https://www.asc.ca/en/Enforcement/Investment-Caution-List/r/Roxtree-Advisory,2025-07-16,39382,39382.0,,2025-07-15,2025-07-16,2025-07-16,https://www.asc.ca/en/Enforcement/Investment-Caution-List/r/Roxtree-Advisory,Roxtree Advisory,roxtree- advisory.com,,Unregistered/Unlicensed entity offering financial products or services,
Rogen Investment Ltd.Rogen Investment LTD,,rogeninvestmentltd.com,Alberta - Alberta Securities Commission,https://www.asc.ca/en/Enforcement/Investment-Caution-List/r/Rogen-Investment-Ltd,2025-07-16,39381,39381.0,,2025-07-15,2025-07-16,2025-07-16,https://www.asc.ca/en/Enforcement/Investment-Caution-List/r/Rogen-Investment-Ltd,Rogen Investment Ltd.,rogeninvestmentltd.com,,Unregistered/Unlicensed entity offering financial products or services,
RiseGrandAction,,https://risegrandaction.com,British Columbia - British Columbia Securities Commission,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/risegrandaction,2025-07-16,39380,39380.0,,2025-07-14,2025-07-16,2025-07-16,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/risegrandaction,RiseGrandAction,https://risegrandaction.com,,Unregistered/Unlicensed entity offering financial products or services,
Capup,,https://capup.ai,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/capup,2025-07-15,39379,39379.0,,2025-07-15,2025-07-15,2025-07-15,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/capup,Capup,https://capup.ai,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Capup. This company is a suspected boiler room, a form of online investment fraud. Capup has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Capup does not have an AFM license or a European Passport."
